,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
195,@Akaadian,0.631,Mon Apr 16 20:41:40 +0000 2018,0.0,0.828,0.172,@CG_Sun @snowboardjacket I’m gonna have to go with install the game but dodge anytime ur on a champ other than reng… https://t.co/zyaVIfXXgi,196
196,@Akaadian,-0.3182,Mon Apr 16 19:42:18 +0000 2018,0.145,0.724,0.131,@AllorimLoL Ur just mad about this narrative because ur a hecking tank playing team player.. sigh when will u learn… https://t.co/3Q08VaqFA8,197
197,@Akaadian,0.2732,Mon Apr 16 19:39:02 +0000 2018,0.0,0.741,0.259,@chad @gamespot @msitweets God ur so dashing,198
198,@Akaadian,0.296,Mon Apr 16 16:43:08 +0000 2018,0.0,0.577,0.423,@inerolol @LiquidDominate Can I join,199
199,@Akaadian,-0.296,Mon Apr 16 16:38:08 +0000 2018,0.196,0.804,0.0,@PowerOfEvilLoL Only if u wear no shirt in ur new one,200
200,@PowerOfEvilLoL,0.0,Wed Apr 18 18:31:36 +0000 2018,0.0,1.0,0.0,"https://t.co/Fznuft2Mmu

FlexQ mit den Boys (Reverted Ahri wird gezockt)",201
201,@PowerOfEvilLoL,0.0,Wed Apr 18 13:33:30 +0000 2018,0.0,1.0,0.0,Geht los https://t.co/2MEZThPVGO,202
202,@PowerOfEvilLoL,0.0,Wed Apr 18 13:25:44 +0000 2018,0.0,1.0,0.0,"Streaming in a few minutes [GER]
https://t.co/Fznuft2Mmu

Reworked Ahri/LB only",203
203,@PowerOfEvilLoL,0.0,Wed Apr 18 12:29:46 +0000 2018,0.0,1.0,0.0,@AnniTheDuck Maingame schon so schnell durch? Hab glaube 70std+ drin und bin immer noch nicht durch mit allem,204
204,@PowerOfEvilLoL,0.5106,Tue Apr 17 20:18:47 +0000 2018,0.0,0.769,0.231,@ShantaoLoL @KutcherLoL @LoLSola @maximmarkow schickt mal names per DM für free #1,205
205,@PowerOfEvilLoL,0.1027,Tue Apr 17 20:10:53 +0000 2018,0.0,0.811,0.189,"@HandIOfIBlood yoyo lass zsm fornite, bin blutdürstig",206
206,@PowerOfEvilLoL,0.0,Mon Apr 16 16:35:32 +0000 2018,0.0,1.0,0.0,"I didnt change my profile picture for ages...

...Is it time?",207
207,@PowerOfEvilLoL,0.0,Mon Apr 16 16:31:36 +0000 2018,0.0,1.0,0.0,@SatoriusLOL @Team_Atlantis Viel Glück ??,208
208,@PowerOfEvilLoL,0.0,Sun Apr 15 18:09:46 +0000 2018,0.0,1.0,0.0,https://t.co/Fznuft2Mmu #weareone #happyfamily #roflmao,209
209,@PowerOfEvilLoL,0.4019,Sat Apr 14 18:00:51 +0000 2018,0.0,0.722,0.278,Interested what haircolour my followers prefer on a girl,210
210,@PowerOfEvilLoL,0.8091,Sat Apr 14 17:17:28 +0000 2018,0.0,0.214,0.786,@IgNarLoL Lol yea XD,211
211,@PowerOfEvilLoL,0.0,Sat Apr 14 17:14:03 +0000 2018,0.0,1.0,0.0,https://t.co/QqTe0gIbd3,212
212,@PowerOfEvilLoL,0.0,Sat Apr 14 17:12:31 +0000 2018,0.0,1.0,0.0,BBQ with friends... https://t.co/2eeYOKLHZF,213
213,@PowerOfEvilLoL,0.0,Sat Apr 14 00:27:18 +0000 2018,0.0,1.0,0.0,@SummonersInnDE @LPGjustJohnny 's Recall und Flash im Clip ist ein #SINNMeme #LeagueOfLegends #Burned,214
214,@PowerOfEvilLoL,0.0,Fri Apr 13 20:41:21 +0000 2018,0.0,1.0,0.0,"@NoXiAKLoL Ich wünsche dir noch alles Gute auf deinem Weg!

Warst und bist einer der nettesten Teammates gewesen, m… https://t.co/THgbKL6mfR",215
215,@PowerOfEvilLoL,0.0,Fri Apr 13 19:57:39 +0000 2018,0.0,1.0,0.0,@Amazingxlol #Fanlogic,216
216,@PowerOfEvilLoL,0.5538,Fri Apr 13 18:41:57 +0000 2018,0.184,0.442,0.374,"@Maxlorelol @MisfitsGG Love your social media, Fighting !!!",217
217,@PowerOfEvilLoL,0.5255,Fri Apr 13 18:38:47 +0000 2018,0.0,0.881,0.119,"RT @UnicornsOfLove: ?? UOL is proud to announce the newest addition to our family: the UOL FIFA Team ! 
More to come soon. ?

?? UOL ist fr…",218
218,@PowerOfEvilLoL,0.4215,Thu Apr 12 17:11:21 +0000 2018,0.0,0.797,0.203,"Lol, I just started Warcraft III and ended up patching in 2018 https://t.co/FA733r64Kl",219
219,@PowerOfEvilLoL,-0.25,Thu Apr 12 10:51:04 +0000 2018,0.136,0.759,0.104,"RT @BuffaloPrime: How to become a top-tier chatter:

1. Cheer 1 bit and post a Kappa
2. Mention the view count
3. Ask why chat is dead
4. T…",220
220,@PowerOfEvilLoL,0.0,Wed Apr 18 18:31:36 +0000 2018,0.0,1.0,0.0,"https://t.co/Fznuft2Mmu

FlexQ mit den Boys (Reverted Ahri wird gezockt)",221
221,@PowerOfEvilLoL,0.0,Wed Apr 18 13:33:30 +0000 2018,0.0,1.0,0.0,Geht los https://t.co/2MEZThPVGO,222
222,@PowerOfEvilLoL,0.0,Wed Apr 18 13:25:44 +0000 2018,0.0,1.0,0.0,"Streaming in a few minutes [GER]
https://t.co/Fznuft2Mmu

Reworked Ahri/LB only",223
223,@PowerOfEvilLoL,0.0,Wed Apr 18 12:29:46 +0000 2018,0.0,1.0,0.0,@AnniTheDuck Maingame schon so schnell durch? Hab glaube 70std+ drin und bin immer noch nicht durch mit allem,224
