,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
356,@Cody_Sun1,0.8217,Fri Apr 06 18:38:29 +0000 2018,0.0,0.283,0.717,@valetum @100Thieves Thanks! Looks great!,357
357,@Cody_Sun1,0.6486,Wed Apr 04 07:12:55 +0000 2018,0.0,0.159,0.841,@Link115_ lol thx,358
358,@Cody_Sun1,-0.6679,Wed Apr 04 07:02:56 +0000 2018,0.359,0.641,0.0,Lee Sin Montage in 1 game Ft. BioFrost Thresh!!! https://t.co/MmFngNw8x2,359
359,@Cody_Sun1,0.7964,Tue Apr 03 08:03:20 +0000 2018,0.0,0.679,0.321,"Feel blessed to lane alongside with one of the nicest person I've ever met. @ Los Angeles,… https://t.co/hwDHyxYRrr",360
360,@Cody_Sun1,0.8257,Thu Apr 19 01:41:17 +0000 2018,0.0,0.566,0.434,CAVS won 100 - 97!! Woot! game was hype! 100 for 100Thieves ? https://t.co/CvBSu4umwt,361
361,@Cody_Sun1,0.0,Wed Apr 18 21:41:02 +0000 2018,0.0,1.0,0.0,Go cavs!!! ?!!? https://t.co/0NY2dunroB,362
362,@Cody_Sun1,0.4939,Wed Apr 18 02:16:33 +0000 2018,0.0,0.814,0.186,"This sink has a soap dispenser, water faucet and hand dryer all in one. #mildlyinteresting https://t.co/Ta9PKD7kk2",363
363,@Cody_Sun1,0.0,Sun Apr 15 23:12:32 +0000 2018,0.0,1.0,0.0,MOoOonthly stream ~~!!~~! https://t.co/fHPfKp1hd8 ^____^,364
364,@Cody_Sun1,0.5719,Sat Apr 14 10:32:23 +0000 2018,0.0,0.684,0.316,KingZone already won this series on my screen btw.,365
365,@Cody_Sun1,0.4019,Sat Apr 14 09:22:18 +0000 2018,0.0,0.426,0.574,@PekinWoof yes bro,366
366,@Cody_Sun1,0.5719,Sat Apr 14 09:10:48 +0000 2018,0.0,0.684,0.316,Afreeca already won this series on my screen btw.,367
367,@Cody_Sun1,0.8487,Fri Apr 13 07:07:59 +0000 2018,0.0,0.619,0.381,"Just watched A Quiet Place, it was aight. It wasn't too scary but decently enjoyable. Definitely a bit over-hyped imo.",368
368,@Cody_Sun1,0.0,Thu Apr 12 06:19:57 +0000 2018,0.0,1.0,0.0,@iamtinajo @TLOlleh Hangul mal mot hea yo,369
369,@Cody_Sun1,0.0,Wed Apr 11 07:23:08 +0000 2018,0.0,1.0,0.0,Jumpsuit by Drake https://t.co/kZb06lCAou,370
370,@Cody_Sun1,0.0,Tue Apr 10 23:50:39 +0000 2018,0.0,1.0,0.0,Bobby Lee on h3h3 lmaaaaooooo ?,371
371,@Cody_Sun1,0.0,Mon Apr 09 05:01:02 +0000 2018,0.0,1.0,0.0,@NWhinston @TeamLiquidLoL Will do!,372
372,@Cody_Sun1,-0.4482,Mon Apr 09 04:42:03 +0000 2018,0.213,0.695,0.092,"Losing is not permanent, it's temporary. Despite losing in the finals 2 times in a row, I am not discouraged to try… https://t.co/zzEYXbyroT",373
373,@Cody_Sun1,0.0,Sun Apr 08 06:23:14 +0000 2018,0.0,1.0,0.0,EEESSSKKEETTIIIIIITTTT !!!!! https://t.co/tpwio2zYtN,374
374,@Cody_Sun1,0.0,Sun Apr 08 04:22:43 +0000 2018,0.0,1.0,0.0,Been listening to deadmau5 again ever since his appearance on the h3h3 podcast. Forgot how much I luv deadmau5 ?,375
375,@Cody_Sun1,0.5399,Sat Apr 07 17:14:21 +0000 2018,0.0,0.742,0.258,The sunners squad is one of the strongest army out there!!,376
376,@Cody_Sun1,0.8217,Fri Apr 06 18:38:29 +0000 2018,0.0,0.283,0.717,@valetum @100Thieves Thanks! Looks great!,377
377,@Cody_Sun1,0.6486,Wed Apr 04 07:12:55 +0000 2018,0.0,0.159,0.841,@Link115_ lol thx,378
378,@Cody_Sun1,-0.6679,Wed Apr 04 07:02:56 +0000 2018,0.359,0.641,0.0,Lee Sin Montage in 1 game Ft. BioFrost Thresh!!! https://t.co/MmFngNw8x2,379
379,@Cody_Sun1,0.7964,Tue Apr 03 08:03:20 +0000 2018,0.0,0.679,0.321,"Feel blessed to lane alongside with one of the nicest person I've ever met. @ Los Angeles,… https://t.co/hwDHyxYRrr",380
380,@Cody_Sun1,0.8257,Thu Apr 19 01:41:17 +0000 2018,0.0,0.566,0.434,CAVS won 100 - 97!! Woot! game was hype! 100 for 100Thieves ? https://t.co/CvBSu4umwt,381
381,@Cody_Sun1,0.0,Wed Apr 18 21:41:02 +0000 2018,0.0,1.0,0.0,Go cavs!!! ?!!? https://t.co/0NY2dunroB,382
382,@Cody_Sun1,0.4939,Wed Apr 18 02:16:33 +0000 2018,0.0,0.814,0.186,"This sink has a soap dispenser, water faucet and hand dryer all in one. #mildlyinteresting https://t.co/Ta9PKD7kk2",383
383,@Cody_Sun1,0.0,Sun Apr 15 23:12:32 +0000 2018,0.0,1.0,0.0,MOoOonthly stream ~~!!~~! https://t.co/fHPfKp1hd8 ^____^,384
384,@Cody_Sun1,0.5719,Sat Apr 14 10:32:23 +0000 2018,0.0,0.684,0.316,KingZone already won this series on my screen btw.,385
385,@Cody_Sun1,0.4019,Sat Apr 14 09:22:18 +0000 2018,0.0,0.426,0.574,@PekinWoof yes bro,386
386,@Cody_Sun1,0.5719,Sat Apr 14 09:10:48 +0000 2018,0.0,0.684,0.316,Afreeca already won this series on my screen btw.,387
387,@Cody_Sun1,0.8487,Fri Apr 13 07:07:59 +0000 2018,0.0,0.619,0.381,"Just watched A Quiet Place, it was aight. It wasn't too scary but decently enjoyable. Definitely a bit over-hyped imo.",388
388,@Cody_Sun1,0.0,Thu Apr 12 06:19:57 +0000 2018,0.0,1.0,0.0,@iamtinajo @TLOlleh Hangul mal mot hea yo,389
389,@Cody_Sun1,0.0,Wed Apr 11 07:23:08 +0000 2018,0.0,1.0,0.0,Jumpsuit by Drake https://t.co/kZb06lCAou,390
390,@Cody_Sun1,0.0,Tue Apr 10 23:50:39 +0000 2018,0.0,1.0,0.0,Bobby Lee on h3h3 lmaaaaooooo ?,391
391,@Cody_Sun1,0.0,Mon Apr 09 05:01:02 +0000 2018,0.0,1.0,0.0,@NWhinston @TeamLiquidLoL Will do!,392
392,@Cody_Sun1,-0.4482,Mon Apr 09 04:42:03 +0000 2018,0.213,0.695,0.092,"Losing is not permanent, it's temporary. Despite losing in the finals 2 times in a row, I am not discouraged to try… https://t.co/zzEYXbyroT",393
393,@Cody_Sun1,0.0,Sun Apr 08 06:23:14 +0000 2018,0.0,1.0,0.0,EEESSSKKEETTIIIIIITTTT !!!!! https://t.co/tpwio2zYtN,394
394,@Cody_Sun1,0.0,Sun Apr 08 04:22:43 +0000 2018,0.0,1.0,0.0,Been listening to deadmau5 again ever since his appearance on the h3h3 podcast. Forgot how much I luv deadmau5 ?,395
