,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
103,@CLGReignover,0.0,Fri Jan 19 23:20:42 +0000 2018,0.0,1.0,0.0,"RT @clgaming: We have something to prove this year in the #NALCS. #CLGFIGHTING ?

? https://t.co/HtpmdEGKW0 https://t.co/1s9GqaaWAg",104
104,@CLGReignover,0.0,Wed Jan 17 23:04:11 +0000 2018,0.0,1.0,0.0,"RT @clgaming: New Age. New Merch.

Gear up with our Spring 2018 Line! ?» https://t.co/20miKvbbFR https://t.co/dlFVSTR0jE",105
105,@CLGReignover,0.0,Wed Jan 17 23:04:08 +0000 2018,0.0,1.0,0.0,"RT @clgaming: Oh... and we almost forgot.

New CLG 2018 Jersey.
?» https://t.co/20miKvsN4r https://t.co/gWvJS2p6I0",106
106,@CLGReignover,0.0,Wed Jan 17 18:29:50 +0000 2018,0.0,1.0,0.0,hyped! https://t.co/ypWjh8jtZo,107
107,@CLGReignover,0.6688,Mon Nov 27 00:29:28 +0000 2017,0.126,0.394,0.48,@ThixNation Thank u Mike !! :) will miss u too,108
108,@CLGReignover,0.4738,Mon Nov 27 00:18:29 +0000 2017,0.0,0.745,0.255,@LiQuiD112 @clgaming @DarshanU @Huhi @Stixxay @Biofrostlol Thank u steve !! &lt;3,109
109,@CLGReignover,-0.4404,Sun Nov 26 23:33:43 +0000 2017,0.592,0.408,0.0,:( .... https://t.co/LqEYcHzYXe,110
110,@CLGReignover,0.5962,Sun Nov 26 23:03:29 +0000 2017,0.0,0.34,0.66,:) !!! https://t.co/w1AajIxL2n,111
111,@CLGReignover,0.4137,Thu Sep 28 19:27:03 +0000 2017,0.1,0.726,0.175,"RT @TeamLiquid: Being Alpha has never been easier.

Enter to win with @HyperX's new headset! #hyperxfamily #ad

? https://t.co/wVukixlYYK h…",112
112,@CLGReignover,0.4404,Tue Aug 01 21:04:19 +0000 2017,0.0,0.58,0.42,piglet is too good https://t.co/A5uqFJULfq,113
113,@CLGReignover,0.555,Tue Aug 01 02:26:20 +0000 2017,0.0,0.527,0.473,"https://t.co/K7YCJcaQIo
Streaming soloq !! :)",114
114,@CLGReignover,0.4588,Tue Jul 25 18:26:06 +0000 2017,0.0,0.5,0.5,"Streaming solq :)
https://t.co/K7YCJcss6Y",115
115,@CLGReignover,0.5093,Mon Jul 24 20:30:55 +0000 2017,0.0,0.708,0.292,RT @TeamLiquidLoL: Welcome to the team Mickey! #LetsGoLiquid https://t.co/YTMqxDejhP,116
116,@CLGReignover,0.0,Fri Jul 14 01:47:47 +0000 2017,0.0,1.0,0.0,new episode! https://t.co/2bEmcNmOwF,117
117,@CLGReignover,0.7559,Thu Jul 13 19:44:38 +0000 2017,0.0,0.317,0.683,I look so funny :) https://t.co/RNOMow2pHb,118
118,@CLGReignover,0.8513,Sun Jul 09 05:24:38 +0000 2017,0.0,0.35,0.65,@Liquid_Matt just checked :) thanks matt !! lol,119
119,@CLGReignover,0.0,Sun Jul 09 05:24:06 +0000 2017,0.0,1.0,0.0,@Locodoco ???? ???.. ???????!,120
120,@CLGReignover,0.5255,Sat Mar 31 16:20:25 +0000 2018,0.0,0.834,0.166,"RT @clgaming: Proud to announce @OMENbyHP as the official training hardware partner of CLG! #OMENxCLG  
 
Full Announcement » https://t.co/…",121
121,@CLGReignover,0.0,Fri Feb 16 18:12:37 +0000 2018,0.0,1.0,0.0,"RT @clgaming: CLGFIGHTING | EP.02 is OUT!

Watch Now ?? https://t.co/e7QUiDV50Z https://t.co/1tevxw2yBj",122
122,@CLGReignover,0.5473,Fri Feb 16 08:47:52 +0000 2018,0.0,0.221,0.779,LOL https://t.co/hjWeTtqG12,123
123,@CLGReignover,0.0,Fri Jan 19 23:20:42 +0000 2018,0.0,1.0,0.0,"RT @clgaming: We have something to prove this year in the #NALCS. #CLGFIGHTING ?

? https://t.co/HtpmdEGKW0 https://t.co/1s9GqaaWAg",124
124,@CLGReignover,0.0,Wed Jan 17 23:04:11 +0000 2018,0.0,1.0,0.0,"RT @clgaming: New Age. New Merch.

Gear up with our Spring 2018 Line! ?» https://t.co/20miKvbbFR https://t.co/dlFVSTR0jE",125
125,@CLGReignover,0.0,Wed Jan 17 23:04:08 +0000 2018,0.0,1.0,0.0,"RT @clgaming: Oh... and we almost forgot.

New CLG 2018 Jersey.
?» https://t.co/20miKvsN4r https://t.co/gWvJS2p6I0",126
126,@CLGReignover,0.0,Wed Jan 17 18:29:50 +0000 2018,0.0,1.0,0.0,hyped! https://t.co/ypWjh8jtZo,127
127,@CLGReignover,0.6688,Mon Nov 27 00:29:28 +0000 2017,0.126,0.394,0.48,@ThixNation Thank u Mike !! :) will miss u too,128
128,@CLGReignover,0.4738,Mon Nov 27 00:18:29 +0000 2017,0.0,0.745,0.255,@LiQuiD112 @clgaming @DarshanU @Huhi @Stixxay @Biofrostlol Thank u steve !! &lt;3,129
129,@CLGReignover,-0.4404,Sun Nov 26 23:33:43 +0000 2017,0.592,0.408,0.0,:( .... https://t.co/LqEYcHzYXe,130
130,@CLGReignover,0.5962,Sun Nov 26 23:03:29 +0000 2017,0.0,0.34,0.66,:) !!! https://t.co/w1AajIxL2n,131
131,@CLGReignover,0.4137,Thu Sep 28 19:27:03 +0000 2017,0.1,0.726,0.175,"RT @TeamLiquid: Being Alpha has never been easier.

Enter to win with @HyperX's new headset! #hyperxfamily #ad

? https://t.co/wVukixlYYK h…",132
132,@CLGReignover,0.4404,Tue Aug 01 21:04:19 +0000 2017,0.0,0.58,0.42,piglet is too good https://t.co/A5uqFJULfq,133
133,@CLGReignover,0.555,Tue Aug 01 02:26:20 +0000 2017,0.0,0.527,0.473,"https://t.co/K7YCJcaQIo
Streaming soloq !! :)",134
134,@CLGReignover,0.4588,Tue Jul 25 18:26:06 +0000 2017,0.0,0.5,0.5,"Streaming solq :)
https://t.co/K7YCJcss6Y",135
135,@CLGReignover,0.5093,Mon Jul 24 20:30:55 +0000 2017,0.0,0.708,0.292,RT @TeamLiquidLoL: Welcome to the team Mickey! #LetsGoLiquid https://t.co/YTMqxDejhP,136
136,@CLGReignover,0.0,Fri Jul 14 01:47:47 +0000 2017,0.0,1.0,0.0,new episode! https://t.co/2bEmcNmOwF,137
137,@CLGReignover,0.7559,Thu Jul 13 19:44:38 +0000 2017,0.0,0.317,0.683,I look so funny :) https://t.co/RNOMow2pHb,138
138,@CLGReignover,0.8513,Sun Jul 09 05:24:38 +0000 2017,0.0,0.35,0.65,@Liquid_Matt just checked :) thanks matt !! lol,139
139,@CLGReignover,0.0,Sun Jul 09 05:24:06 +0000 2017,0.0,1.0,0.0,@Locodoco ???? ???.. ???????!,140
140,@CLGReignover,0.5255,Sat Mar 31 16:20:25 +0000 2018,0.0,0.834,0.166,"RT @clgaming: Proud to announce @OMENbyHP as the official training hardware partner of CLG! #OMENxCLG  
 
Full Announcement » https://t.co/…",141
141,@CLGReignover,0.0,Fri Feb 16 18:12:37 +0000 2018,0.0,1.0,0.0,"RT @clgaming: CLGFIGHTING | EP.02 is OUT!

Watch Now ?? https://t.co/e7QUiDV50Z https://t.co/1tevxw2yBj",142
142,@CLGReignover,0.5473,Fri Feb 16 08:47:52 +0000 2018,0.0,0.221,0.779,LOL https://t.co/hjWeTtqG12,143
143,@CLGReignover,0.0,Fri Jan 19 23:20:42 +0000 2018,0.0,1.0,0.0,"RT @clgaming: We have something to prove this year in the #NALCS. #CLGFIGHTING ?

? https://t.co/HtpmdEGKW0 https://t.co/1s9GqaaWAg",144
144,@CLGReignover,0.0,Wed Jan 17 23:04:11 +0000 2018,0.0,1.0,0.0,"RT @clgaming: New Age. New Merch.

Gear up with our Spring 2018 Line! ?» https://t.co/20miKvbbFR https://t.co/dlFVSTR0jE",145
145,@CLGReignover,0.0,Wed Jan 17 23:04:08 +0000 2018,0.0,1.0,0.0,"RT @clgaming: Oh... and we almost forgot.

New CLG 2018 Jersey.
?» https://t.co/20miKvsN4r https://t.co/gWvJS2p6I0",146
146,@CLGReignover,0.0,Wed Jan 17 18:29:50 +0000 2018,0.0,1.0,0.0,hyped! https://t.co/ypWjh8jtZo,147
147,@CLGReignover,0.6688,Mon Nov 27 00:29:28 +0000 2017,0.126,0.394,0.48,@ThixNation Thank u Mike !! :) will miss u too,148
148,@CLGReignover,0.4738,Mon Nov 27 00:18:29 +0000 2017,0.0,0.745,0.255,@LiQuiD112 @clgaming @DarshanU @Huhi @Stixxay @Biofrostlol Thank u steve !! &lt;3,149
149,@CLGReignover,-0.4404,Sun Nov 26 23:33:43 +0000 2017,0.592,0.408,0.0,:( .... https://t.co/LqEYcHzYXe,150
150,@CLGReignover,0.5962,Sun Nov 26 23:03:29 +0000 2017,0.0,0.34,0.66,:) !!! https://t.co/w1AajIxL2n,151
151,@CLGReignover,0.4137,Thu Sep 28 19:27:03 +0000 2017,0.1,0.726,0.175,"RT @TeamLiquid: Being Alpha has never been easier.

Enter to win with @HyperX's new headset! #hyperxfamily #ad

? https://t.co/wVukixlYYK h…",152
152,@CLGReignover,0.4404,Tue Aug 01 21:04:19 +0000 2017,0.0,0.58,0.42,piglet is too good https://t.co/A5uqFJULfq,153
153,@CLGReignover,0.555,Tue Aug 01 02:26:20 +0000 2017,0.0,0.527,0.473,"https://t.co/K7YCJcaQIo
Streaming soloq !! :)",154
154,@CLGReignover,0.4588,Tue Jul 25 18:26:06 +0000 2017,0.0,0.5,0.5,"Streaming solq :)
https://t.co/K7YCJcss6Y",155
155,@CLGReignover,0.5093,Mon Jul 24 20:30:55 +0000 2017,0.0,0.708,0.292,RT @TeamLiquidLoL: Welcome to the team Mickey! #LetsGoLiquid https://t.co/YTMqxDejhP,156
