,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
368,@Sneaky,0.0,Thu Apr 12 02:33:15 +0000 2018,0.0,1.0,0.0,Streaming in Pizza Delivery Sivir cosplay! https://t.co/4E6nYueaTl https://t.co/L8uCFB40GX,369
369,@Sneaky,0.0,Wed Apr 11 20:09:40 +0000 2018,0.0,1.0,0.0,"Also, I made an instagram ? https://t.co/XyogfqfYxZ",370
370,@Sneaky,0.0,Wed Apr 11 20:07:35 +0000 2018,0.0,1.0,0.0,"Pizza Delivery Sivir ???
Photos by @estherlynnhhj https://t.co/uLvOA30j8R",371
371,@Sneaky,0.0,Wed Apr 11 03:41:06 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl streamin !,372
372,@Sneaky,0.0,Tue Apr 10 02:28:51 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl hey,373
373,@Sneaky,0.0,Mon Apr 09 02:49:47 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl suh,374
374,@Sneaky,-0.3595,Sun Apr 08 03:32:01 +0000 2018,0.111,0.889,0.0,No stream tonight! Taking a day off ?. I'll be doing the Pizza Delivery Sivir cosplay stream on Wednesday the 11th.… https://t.co/bZOECQmiSV,375
375,@Sneaky,0.0,Sat Apr 07 23:32:49 +0000 2018,0.0,1.0,0.0,"RT @TempoReynad: The Indiegogo for my game, The Bazaar, is up!
https://t.co/Lc6EKSiraD
https://t.co/HkkKfMVpRx",376
376,@Sneaky,0.0,Sat Apr 07 01:51:03 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl heylo,377
377,@Sneaky,0.0,Fri Apr 06 03:21:02 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl give me ur lp,378
378,@Sneaky,-0.2263,Fri Apr 06 01:53:06 +0000 2018,0.241,0.759,0.0,C9 Sneaky | KAI'SA FREELO: https://t.co/2mSqr2B3cA via @YouTube,379
379,@Sneaky,0.0,Thu Apr 05 03:27:16 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl suhphp,380
380,@Sneaky,0.0,Thu Apr 19 03:21:45 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl streaming lethal tempo speed gaming,381
381,@Sneaky,0.0,Wed Apr 18 03:33:18 +0000 2018,0.0,1.0,0.0,Streaming! https://t.co/4E6nYueaTl,382
382,@Sneaky,0.0,Tue Apr 17 03:28:11 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl ?,383
383,@Sneaky,0.0,Mon Apr 16 02:23:50 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl sup,384
384,@Sneaky,0.4588,Sun Apr 15 04:35:00 +0000 2018,0.0,0.25,0.75,@RivingtonThe3rd :),385
385,@Sneaky,-0.3595,Sun Apr 15 04:14:52 +0000 2018,0.333,0.667,0.0,No stream tonight! Taking today off ?,386
386,@Sneaky,-0.4404,Sat Apr 14 04:10:19 +0000 2018,0.592,0.408,0.0,https://t.co/4E6nYueaTl dirty gameplay,387
387,@Sneaky,0.0,Fri Apr 13 03:24:38 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl hey stream up,388
388,@Sneaky,0.0,Thu Apr 12 02:33:15 +0000 2018,0.0,1.0,0.0,Streaming in Pizza Delivery Sivir cosplay! https://t.co/4E6nYueaTl https://t.co/L8uCFB40GX,389
389,@Sneaky,0.0,Wed Apr 11 20:09:40 +0000 2018,0.0,1.0,0.0,"Also, I made an instagram ? https://t.co/XyogfqfYxZ",390
390,@Sneaky,0.0,Wed Apr 11 20:07:35 +0000 2018,0.0,1.0,0.0,"Pizza Delivery Sivir ???
Photos by @estherlynnhhj https://t.co/uLvOA30j8R",391
391,@Sneaky,0.0,Wed Apr 11 03:41:06 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl streamin !,392
392,@Sneaky,0.0,Tue Apr 10 02:28:51 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl hey,393
393,@Sneaky,0.0,Mon Apr 09 02:49:47 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl suh,394
394,@Sneaky,-0.3595,Sun Apr 08 03:32:01 +0000 2018,0.111,0.889,0.0,No stream tonight! Taking a day off ?. I'll be doing the Pizza Delivery Sivir cosplay stream on Wednesday the 11th.… https://t.co/bZOECQmiSV,395
395,@Sneaky,0.0,Sat Apr 07 23:32:49 +0000 2018,0.0,1.0,0.0,"RT @TempoReynad: The Indiegogo for my game, The Bazaar, is up!
https://t.co/Lc6EKSiraD
https://t.co/HkkKfMVpRx",396
396,@Sneaky,0.0,Sat Apr 07 01:51:03 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl heylo,397
397,@Sneaky,0.0,Fri Apr 06 03:21:02 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl give me ur lp,398
398,@Sneaky,-0.2263,Fri Apr 06 01:53:06 +0000 2018,0.241,0.759,0.0,C9 Sneaky | KAI'SA FREELO: https://t.co/2mSqr2B3cA via @YouTube,399
399,@Sneaky,0.0,Thu Apr 05 03:27:16 +0000 2018,0.0,1.0,0.0,https://t.co/4E6nYueaTl suhphp,400
400,@Smoothie,0.25,Mon Apr 16 03:59:56 +0000 2018,0.0,0.882,0.118,I have a love/hate relationship with Korean solo queue.. Everyone aside from bot lane plays assassins/damage dealer… https://t.co/BZXparKMpi,401
401,@Smoothie,0.0,Wed Apr 11 18:28:16 +0000 2018,0.0,1.0,0.0,? ?? ?? https://t.co/z5L5lSGtQ7,402
402,@Smoothie,0.0,Sun Apr 08 22:06:08 +0000 2018,0.0,1.0,0.0,Impact 50 cs at 14 minutes feelsbadman,403
403,@Smoothie,0.0,Sun Apr 08 07:34:13 +0000 2018,0.0,1.0,0.0,@OddOrangeLoL 168 but I skipped all the filler,404
404,@Smoothie,0.4404,Sun Apr 08 07:04:22 +0000 2018,0.0,0.791,0.209,@OddOrangeLoL Broo I'm in the process of rewatching Bleach rn good stuff,405
405,@Smoothie,0.2247,Sun Apr 08 05:09:02 +0000 2018,0.09,0.786,0.124,Kinda regretting not going to Miami or PAX with my free time to hangout and meet people.. Haven't been to an event… https://t.co/LUDYENOuzV,406
